index,true_label,Oval,Rectangle,Round,Square
333,Round,0.36762142181396484,0.37025970220565796,0.22300991415977478,0.039109006524086
334,Square,0.212823748588562,0.044648438692092896,0.14759346842765808,0.594934344291687
335,Rectangle,0.2556580901145935,0.4526747763156891,0.14384683966636658,0.14782032370567322
336,Square,0.045767951756715775,0.052490007132291794,0.09245805442333221,0.8092840313911438
337,Round,0.17157664895057678,0.6472554802894592,0.04503738135099411,0.13613048195838928
338,Round,0.16626733541488647,0.017153892666101456,0.7706338167190552,0.045944999903440475
339,Oval,0.2873584032058716,0.29246246814727783,0.1400860846042633,0.2800930142402649
340,Square,0.2616516947746277,0.14323528110980988,0.2465171068906784,0.34859591722488403
341,Rectangle,0.28845739364624023,0.6466841697692871,0.026918519288301468,0.03793996572494507
342,Oval,0.30534446239471436,0.11235866695642471,0.14652696251869202,0.4357698857784271
343,Square,0.22614558041095734,0.0341339074075222,0.17147567868232727,0.5682448148727417
344,Oval,0.44994816184043884,0.08248396217823029,0.24661818146705627,0.2209496796131134
345,Round,0.24311769008636475,0.07284785807132721,0.5636962056159973,0.12033828347921371
346,Round,0.2810453772544861,0.07159173488616943,0.6083889603614807,0.038973916321992874
347,Round,0.17537091672420502,0.0600496344268322,0.5328789353370667,0.2317005693912506
348,Round,0.4297880530357361,0.4040040075778961,0.10816244781017303,0.058045487850904465
349,Rectangle,0.2000850886106491,0.7064234018325806,0.0332556888461113,0.06023579090833664
350,Oval,0.5057423710823059,0.0609697587788105,0.3138512670993805,0.11943664401769638
351,Square,0.19020158052444458,0.024754920974373817,0.23589415848255157,0.5491493940353394
352,Rectangle,0.12078628689050674,0.7681781649589539,0.06963770091533661,0.04139787703752518
353,Rectangle,0.11991910636425018,0.6283009648323059,0.02639091946184635,0.2253890037536621
354,Oval,0.6657992005348206,0.1344813108444214,0.1806952953338623,0.019024208188056946
355,Round,0.2718019485473633,0.006627743132412434,0.6680890321731567,0.053481269627809525
356,Square,0.18403594195842743,0.15123291313648224,0.22442319989204407,0.44030794501304626
357,Rectangle,0.3529648184776306,0.4570710062980652,0.0868491530418396,0.10311499983072281
358,Oval,0.524370551109314,0.0340929850935936,0.21817639470100403,0.2233600914478302
359,Rectangle,0.47146639227867126,0.3912569582462311,0.0780685693025589,0.05920807272195816
360,Rectangle,0.3171818256378174,0.416666179895401,0.23639658093452454,0.029755448922514915
361,Round,0.280611127614975,0.13112932443618774,0.43873804807662964,0.14952145516872406
362,Rectangle,0.2321980744600296,0.21403531730175018,0.3232644200325012,0.2305022031068802
363,Round,0.050188928842544556,0.01182643510401249,0.5939159989356995,0.34406861662864685
364,Rectangle,0.28099697828292847,0.6735540628433228,0.02852245792746544,0.016926497220993042
365,Round,0.33811646699905396,0.007934445515275002,0.48933157324790955,0.16461750864982605
366,Rectangle,0.19349974393844604,0.47069281339645386,0.12498339265584946,0.21082408726215363
367,Oval,0.29331761598587036,0.11622254550457001,0.16812753677368164,0.4223322868347168
368,Oval,0.3494715392589569,0.29139119386672974,0.12352780997753143,0.23560936748981476
369,Square,0.12662415206432343,0.06364600360393524,0.09130831807851791,0.7184215188026428
370,Rectangle,0.28655943274497986,0.5442196726799011,0.10288908332586288,0.06633183360099792
371,Round,0.16445821523666382,0.007272700779139996,0.7924715876579285,0.03579747676849365
372,Oval,0.5873079299926758,0.255954772233963,0.09349702298641205,0.06324031203985214
373,Oval,0.2605534791946411,0.5220234990119934,0.09641331434249878,0.1210097074508667
374,Square,0.09716968238353729,0.03366530314087868,0.10046978294849396,0.7686952352523804
375,Round,0.1491418331861496,0.00971571821719408,0.7087070941925049,0.13243535161018372
376,Square,0.2940193712711334,0.39843815565109253,0.08995071053504944,0.2175918072462082
377,Round,0.23859763145446777,0.11085394769906998,0.4311249852180481,0.21942348778247833
378,Round,0.1758996546268463,0.15855488181114197,0.41077232360839844,0.25477316975593567
379,Oval,0.3351965844631195,0.2678835093975067,0.15481846034526825,0.24210143089294434
380,Round,0.10322754085063934,0.16601113975048065,0.3407886326313019,0.3899726867675781
381,Oval,0.14416848123073578,0.6468685269355774,0.042625196278095245,0.166337788105011
382,Rectangle,0.2123788595199585,0.38270893692970276,0.13535715639591217,0.26955506205558777
383,Rectangle,0.09998561441898346,0.7477368116378784,0.13773107528686523,0.014546466991305351
384,Square,0.5536166429519653,0.14915528893470764,0.15635617077350616,0.14087191224098206
385,Square,0.2339748591184616,0.320244163274765,0.1285100281238556,0.3172709345817566
386,Rectangle,0.37177544832229614,0.4433708190917969,0.11086772382259369,0.07398594915866852
387,Rectangle,0.048445191234350204,0.8942033648490906,0.028299406170845032,0.029051978141069412
388,Round,0.3339376747608185,0.024368999525904655,0.5374553799629211,0.10423795133829117
389,Rectangle,0.5220370292663574,0.11742319911718369,0.31123974919319153,0.049300067126750946
390,Square,0.24813683331012726,0.015731148421764374,0.3171011507511139,0.4190308153629303
391,Rectangle,0.4630107879638672,0.39654332399368286,0.11614920943975449,0.024296699091792107
392,Oval,0.47125107049942017,0.23090413212776184,0.23786072432994843,0.05998408794403076
393,Square,0.11209912598133087,0.33425822854042053,0.04670170694589615,0.5069409012794495
394,Oval,0.2876805365085602,0.6872278451919556,0.019091859459877014,0.005999808199703693
395,Oval,0.43120893836021423,0.004674515686929226,0.49765071272850037,0.06646578013896942
396,Square,0.22903089225292206,0.1337197721004486,0.1742221862077713,0.4630271792411804
397,Square,0.10360356420278549,0.06538985669612885,0.2856793999671936,0.5453271865844727
398,Square,0.2183184176683426,0.29228177666664124,0.122606061398983,0.3667937219142914
399,Round,0.16219471395015717,0.03244798630475998,0.6419259309768677,0.163431316614151
400,Square,0.07568605244159698,0.16716834902763367,0.04522396996617317,0.7119215726852417
401,Round,0.15012137591838837,0.08353634178638458,0.4048296809196472,0.36151260137557983
402,Rectangle,0.5026048421859741,0.3506537079811096,0.11231066286563873,0.03443072736263275
403,Oval,0.34523719549179077,0.006641560699790716,0.635387659072876,0.012733603827655315
404,Rectangle,0.33826738595962524,0.5810059309005737,0.05773463100194931,0.022992098703980446
405,Round,0.27560192346572876,0.01451242994517088,0.6090919375419617,0.1007937341928482
406,Oval,0.4714188575744629,0.2686041295528412,0.08445698767900467,0.17552004754543304
407,Rectangle,0.41632089018821716,0.48026609420776367,0.07430542260408401,0.029107648879289627
408,Round,0.12753960490226746,0.31733638048171997,0.08768345415592194,0.4674406051635742
409,Rectangle,0.09124653041362762,0.8849132657051086,0.006217039190232754,0.01762324385344982
410,Oval,0.3093594014644623,0.6151765584945679,0.060664962977170944,0.014799026772379875
411,Round,0.21724443137645721,0.009400038048624992,0.5922942757606506,0.18106123805046082
412,Square,0.3485987186431885,0.06221107393503189,0.2956297993659973,0.2935604453086853
413,Rectangle,0.49631327390670776,0.4361417293548584,0.03582655265927315,0.03171845152974129
414,Rectangle,0.2545342445373535,0.6549177765846252,0.029842590913176537,0.06070534139871597
415,Round,0.3510502576828003,0.21088524162769318,0.2863101065158844,0.15175437927246094
416,Rectangle,0.3969051241874695,0.42791610956192017,0.09532226622104645,0.0798565149307251
417,Rectangle,0.08332369476556778,0.8380487561225891,0.04858758673071861,0.030039995908737183
418,Oval,0.37419193983078003,0.0872974544763565,0.523387610912323,0.015122945420444012
419,Round,0.24410896003246307,0.09353432804346085,0.5044220685958862,0.15793462097644806
420,Round,0.16637565195560455,0.022022606804966927,0.30401328206062317,0.5075885057449341
421,Round,0.5343189835548401,0.20772996544837952,0.193130224943161,0.06482084095478058
422,Square,0.23706850409507751,0.03560563176870346,0.13074533641338348,0.5965805649757385
423,Oval,0.29147428274154663,0.058914441615343094,0.5694177150726318,0.08019357919692993
424,Square,0.12462852895259857,0.15958024561405182,0.29389500617980957,0.42189615964889526
425,Oval,0.27712902426719666,0.17950654029846191,0.3048563003540039,0.23850813508033752
426,Oval,0.44350680708885193,0.027327071875333786,0.405172735452652,0.12399333715438843
427,Square,0.10376851260662079,0.04406445845961571,0.7802711129188538,0.07189591974020004
428,Rectangle,0.07161100953817368,0.2731195390224457,0.017233500257134438,0.6380358934402466
429,Square,0.1049751415848732,0.05408908799290657,0.17562571167945862,0.6653100848197937
430,Rectangle,0.28455841541290283,0.6570925712585449,0.03354038670659065,0.024808701127767563
431,Oval,0.1770080029964447,0.5637462735176086,0.09322486072778702,0.16602084040641785
432,Round,0.18117734789848328,0.013957077637314796,0.6558232307434082,0.1490422785282135
433,Oval,0.3349077105522156,0.5202478170394897,0.05431799963116646,0.09052640199661255
434,Rectangle,0.11594108492136002,0.7754126787185669,0.03302702680230141,0.0756191834807396
435,Round,0.2475602924823761,0.04199301451444626,0.5043500661849976,0.2060965746641159
436,Square,0.2188526690006256,0.03046950325369835,0.1863214075565338,0.5643563866615295
437,Square,0.25448328256607056,0.24207904934883118,0.2785781919956207,0.22485950589179993
438,Oval,0.1649250090122223,0.314285546541214,0.09548728913068771,0.425302118062973
439,Square,0.2892032265663147,0.10704942792654037,0.4286196827888489,0.17512768507003784
440,Round,0.17074377834796906,0.02383473888039589,0.4660530686378479,0.33936840295791626
441,Oval,0.43043607473373413,0.22098879516124725,0.19471228122711182,0.153862863779068
442,Rectangle,0.23354586958885193,0.3552015423774719,0.07258801907300949,0.33866453170776367
443,Square,0.18605737388134003,0.0693802610039711,0.19228395819664001,0.5522783994674683
444,Square,0.1490612030029297,0.4103427827358246,0.1949068009853363,0.24568918347358704
445,Rectangle,0.09027574956417084,0.7295912504196167,0.06689877808094025,0.11323418468236923
446,Round,0.4145429730415344,0.18249782919883728,0.2095807045698166,0.1933784931898117
447,Square,0.28505879640579224,0.49908971786499023,0.04739726334810257,0.16845421493053436
448,Square,0.21812327206134796,0.20669758319854736,0.16566278040409088,0.4095163345336914
449,Round,0.34458693861961365,0.03659309074282646,0.463824599981308,0.1549953669309616
450,Square,0.21274304389953613,0.02433052472770214,0.14431077241897583,0.6186156272888184
451,Oval,0.340848833322525,0.04153371602296829,0.36046671867370605,0.2571507394313812
452,Rectangle,0.16053703427314758,0.725744366645813,0.03541944921016693,0.07829925417900085
453,Square,0.3042605519294739,0.28484368324279785,0.04653119668364525,0.3643646240234375
454,Rectangle,0.09373267740011215,0.824260413646698,0.04847142472863197,0.03353548422455788
455,Round,0.34436994791030884,0.016379427164793015,0.27929776906967163,0.3599528670310974
456,Oval,0.32291072607040405,0.22658956050872803,0.28754597902297974,0.162953719496727
457,Oval,0.4394555985927582,0.31804829835891724,0.14655157923698425,0.09594444185495377
458,Oval,0.2520330250263214,0.06547968089580536,0.17668578028678894,0.5058015584945679
459,Round,0.2767283320426941,0.38410574197769165,0.1816505640745163,0.15751540660858154
460,Round,0.2655556797981262,0.09559385478496552,0.4822053015232086,0.15664517879486084
461,Round,0.2966156601905823,0.11419913917779922,0.24132601916790009,0.34785914421081543
462,Round,0.1066175252199173,0.059054434299468994,0.47874245047569275,0.35558563470840454
463,Square,0.15357713401317596,0.06273414194583893,0.17286019027233124,0.6108285188674927
464,Oval,0.42637625336647034,0.14654412865638733,0.09397708624601364,0.3331025242805481
465,Round,0.4002942144870758,0.08307072520256042,0.368106871843338,0.14852818846702576
466,Oval,0.2757846713066101,0.09415240585803986,0.28900814056396484,0.3410547375679016
467,Oval,0.3255990445613861,0.5646829009056091,0.07080347090959549,0.03891453891992569
468,Round,0.3523508906364441,0.01457754522562027,0.4719996452331543,0.16107189655303955
469,Square,0.07928647100925446,0.015462735667824745,0.154312863945961,0.7509379386901855
470,Square,0.14852604269981384,0.05887385085225105,0.05609268695116043,0.7365074753761292
471,Square,0.13670620322227478,0.08589235693216324,0.09807539731264114,0.679326057434082
472,Oval,0.28668132424354553,0.2720749080181122,0.13275548815727234,0.30848830938339233
473,Rectangle,0.33963799476623535,0.16634194552898407,0.4021393656730652,0.0918806716799736
474,Square,0.3050297200679779,0.3091622292995453,0.12155427783727646,0.26425379514694214
475,Rectangle,0.12371718883514404,0.8501596450805664,0.011583584360778332,0.014539581723511219
476,Square,0.2988376021385193,0.1446995735168457,0.211476132273674,0.3449867367744446
477,Rectangle,0.20491957664489746,0.6706024408340454,0.0737469345331192,0.05073109269142151
478,Oval,0.6390072107315063,0.018038254231214523,0.1886596977710724,0.15429481863975525
479,Square,0.15404769778251648,0.33521243929862976,0.17460563778877258,0.3361342251300812
480,Rectangle,0.1824864149093628,0.4119810461997986,0.07691116631031036,0.32862135767936707
481,Round,0.23865675926208496,0.2758287787437439,0.19049009680747986,0.29502442479133606
482,Square,0.20366212725639343,0.062494970858097076,0.07091660797595978,0.6629262566566467
483,Oval,0.5270373821258545,0.2695244550704956,0.1576595902442932,0.0457785464823246
484,Round,0.04075237363576889,0.05913176387548447,0.6418730020523071,0.25824281573295593
485,Round,0.3759841322898865,0.3016839623451233,0.12923505902290344,0.1930968463420868
486,Square,0.15282601118087769,0.1996212899684906,0.0748545378446579,0.572698175907135
487,Oval,0.4794104993343353,0.11782647669315338,0.3242729604244232,0.0784900113940239
488,Rectangle,0.23456044495105743,0.539897620677948,0.04251929372549057,0.1830226182937622
489,Rectangle,0.4846247732639313,0.23648500442504883,0.1726001650094986,0.10629007965326309
490,Round,0.11643967777490616,0.018523329868912697,0.8319774866104126,0.033059533685445786
491,Oval,0.5931416749954224,0.09057014435529709,0.2615100145339966,0.054778195917606354
492,Oval,0.47253113985061646,0.07592598348855972,0.3206126391887665,0.13093025982379913
493,Rectangle,0.3056460916996002,0.4160262942314148,0.052410293370485306,0.22591738402843475
494,Oval,0.29164597392082214,0.036910202354192734,0.43460074067115784,0.23684313893318176
495,Oval,0.06570053100585938,0.0013329897774383426,0.9118438959121704,0.021122675389051437
496,Rectangle,0.06955581903457642,0.877139687538147,0.025991205126047134,0.027313316240906715
497,Rectangle,0.29807743430137634,0.25040191411972046,0.3388442099094391,0.11267644166946411
498,Square,0.12223018705844879,0.05398517847061157,0.1669476181268692,0.656836986541748
499,Round,0.10138265043497086,0.01813875138759613,0.38167110085487366,0.49880751967430115
500,Oval,0.36355340480804443,0.020015090703964233,0.3189176917076111,0.297513872385025
501,Square,0.44021502137184143,0.09803499281406403,0.25160688161849976,0.21014313399791718
502,Round,0.10233499854803085,0.03853941708803177,0.5828403234481812,0.27628523111343384
503,Rectangle,0.34227821230888367,0.5261882543563843,0.050825994461774826,0.08070756494998932
504,Round,0.49670347571372986,0.028139665722846985,0.36656951904296875,0.10858738422393799
505,Round,0.2583187520503998,0.016022291034460068,0.705079197883606,0.020579788833856583
506,Round,0.2320971041917801,0.029537582769989967,0.5931887626647949,0.14517660439014435
507,Oval,0.296359658241272,0.5670377612113953,0.029057463631033897,0.10754512250423431
508,Round,0.5499519109725952,0.07193014770746231,0.3222949802875519,0.05582299828529358
509,Round,0.31259119510650635,0.06443513929843903,0.26767516136169434,0.3552984893321991
510,Round,0.052674032747745514,0.005665305536240339,0.9093095660209656,0.032351054251194
511,Round,0.1884441077709198,0.10148918628692627,0.16497394442558289,0.545092761516571
512,Round,0.20036092400550842,0.09769537299871445,0.31375348567962646,0.3881901800632477
513,Square,0.19525597989559174,0.1587429940700531,0.13176962733268738,0.5142313838005066
514,Round,0.13546955585479736,0.012931415811181068,0.6790159940719604,0.17258307337760925
515,Rectangle,0.25949782133102417,0.2547450363636017,0.20674237608909607,0.27901479601860046
516,Square,0.19367052614688873,0.02709418535232544,0.14323790371418,0.6359973549842834
517,Oval,0.5483525395393372,0.02828485332429409,0.2647022604942322,0.15866036713123322
518,Oval,0.22952425479888916,0.03664429485797882,0.6660819053649902,0.06774954497814178
519,Oval,0.30647143721580505,0.041988618671894073,0.29775434732437134,0.35378557443618774
520,Round,0.09087459743022919,0.005640354938805103,0.8937718272209167,0.00971329677850008
521,Square,0.2801875174045563,0.07031703740358353,0.04092012718319893,0.6085753440856934
522,Rectangle,0.1587468683719635,0.5834035873413086,0.04758671298623085,0.21026284992694855
523,Round,0.09421676397323608,0.029019635170698166,0.5334082245826721,0.34335535764694214
524,Rectangle,0.1678849756717682,0.5780532956123352,0.07782485336065292,0.1762368530035019
525,Rectangle,0.07974120229482651,0.8925744295120239,0.01925254985690117,0.008431883528828621
526,Oval,0.19570480287075043,0.29681774973869324,0.04212378337979317,0.4653536379337311
527,Round,0.2517378628253937,0.026670357212424278,0.5725522041320801,0.14903965592384338
528,Rectangle,0.30075377225875854,0.5188087224960327,0.0947178453207016,0.08571969717741013
529,Square,0.15615694224834442,0.030990120023489,0.14586305618286133,0.6669899225234985
530,Square,0.07887865602970123,0.01874750480055809,0.09034880250692368,0.8120250701904297
531,Round,0.16609477996826172,0.6252402067184448,0.09090850502252579,0.11775654554367065
532,Oval,0.18175646662712097,0.12036943435668945,0.22930696606636047,0.4685671329498291
533,Square,0.36719852685928345,0.03726821020245552,0.22704938054084778,0.36848390102386475
534,Round,0.21880657970905304,0.030890533700585365,0.45101696252822876,0.299285888671875
535,Rectangle,0.22469563782215118,0.32667818665504456,0.08225592225790024,0.3663703501224518
536,Square,0.20860934257507324,0.15643376111984253,0.2969920039176941,0.33796489238739014
537,Oval,0.22276544570922852,0.33023810386657715,0.12249593436717987,0.32450056076049805
538,Round,0.19208179414272308,0.1262727677822113,0.5917907953262329,0.08985457569360733
539,Oval,0.49788302183151245,0.08848903328180313,0.37508589029312134,0.03854198381304741
540,Round,0.34550145268440247,0.08852362632751465,0.426807165145874,0.13916781544685364
541,Round,0.1834830939769745,0.009746594354510307,0.6817455887794495,0.1250247359275818
542,Rectangle,0.35325804352760315,0.08989662677049637,0.31898897886276245,0.23785635828971863
543,Rectangle,0.14162197709083557,0.700187087059021,0.04894987493753433,0.10924100875854492
544,Rectangle,0.1241740956902504,0.555076539516449,0.04998403042554855,0.27076536417007446
545,Round,0.31436893343925476,0.2756442427635193,0.3245585560798645,0.08542825281620026
546,Oval,0.24711088836193085,0.05974398925900459,0.4840323328971863,0.20911280810832977
547,Square,0.16176347434520721,0.12577685713768005,0.09174536168575287,0.6207143068313599
548,Round,0.37347671389579773,0.0377751961350441,0.3751460909843445,0.21360202133655548
549,Square,0.17248687148094177,0.11477185785770416,0.07337881624698639,0.6393624544143677
550,Square,0.12672175467014313,0.10468463599681854,0.43298912048339844,0.3356044888496399
551,Oval,0.32785463333129883,0.31201472878456116,0.13237479329109192,0.2277558296918869
552,Round,0.17218682169914246,0.7511027455329895,0.029614146798849106,0.04709629714488983
553,Oval,0.47475308179855347,0.06657353788614273,0.44619297981262207,0.012480460107326508
554,Rectangle,0.32206618785858154,0.6212719082832336,0.03402699530124664,0.02263498678803444
555,Round,0.45284026861190796,0.25958189368247986,0.2000337839126587,0.0875440314412117
556,Oval,0.15294966101646423,0.15548637509346008,0.3120690882205963,0.37949490547180176
557,Round,0.26585853099823,0.03233698755502701,0.4911247789859772,0.21067972481250763
558,Round,0.47980374097824097,0.031015152111649513,0.3341573178768158,0.15502376854419708
559,Rectangle,0.2132922112941742,0.523378312587738,0.04305511340498924,0.22027437388896942
560,Rectangle,0.5877946615219116,0.25235214829444885,0.1314554661512375,0.028397683054208755
561,Round,0.2737279534339905,0.026630714535713196,0.4668687880039215,0.23277254402637482
562,Square,0.12894125282764435,0.03347398340702057,0.12558630108833313,0.711998462677002
563,Round,0.29305726289749146,0.0450817309319973,0.21876490116119385,0.4430960714817047
564,Rectangle,0.2671251595020294,0.6563311219215393,0.037933968007564545,0.03860979154706001
565,Round,0.125230073928833,0.0193629153072834,0.7695345282554626,0.08587245643138885
566,Square,0.15510930120944977,0.0255567729473114,0.12031891196966171,0.6990150213241577
567,Square,0.2892833352088928,0.004201156552881002,0.1507624089717865,0.5557531118392944
568,Square,0.2238146811723709,0.352036714553833,0.13010022044181824,0.29404839873313904
569,Square,0.2175254076719284,0.19082258641719818,0.07529859244823456,0.5163534283638
570,Rectangle,0.282602459192276,0.5954074263572693,0.040657490491867065,0.08133257925510406
571,Square,0.09000255167484283,0.0760459452867508,0.06939124315977097,0.764560341835022
572,Round,0.2509792745113373,0.017758239060640335,0.3876025974750519,0.343659907579422
573,Rectangle,0.18885338306427002,0.3339540958404541,0.1987035572528839,0.27848902344703674
574,Round,0.14047497510910034,0.038168344646692276,0.5295454263687134,0.2918113172054291
575,Round,0.20981712639331818,0.406870037317276,0.12381341308355331,0.2594994604587555
576,Oval,0.5190451145172119,0.14616256952285767,0.204075425863266,0.13071686029434204
577,Oval,0.5888345837593079,0.1428770273923874,0.22989916801452637,0.03838915750384331
578,Rectangle,0.3152020573616028,0.536801815032959,0.07764045894145966,0.07035575062036514
579,Round,0.16447453200817108,0.03876960277557373,0.6148470640182495,0.1819087564945221
580,Rectangle,0.24323077499866486,0.6473393440246582,0.03139699622988701,0.07803288847208023
581,Square,0.15253674983978271,0.007893294095993042,0.07998088747262955,0.7595890760421753
582,Oval,0.17650215327739716,0.2621329426765442,0.4913196563720703,0.07004519551992416
583,Round,0.37166768312454224,0.18773888051509857,0.35647857189178467,0.08411483466625214
584,Oval,0.46056097745895386,0.045273371040821075,0.13777689635753632,0.35638877749443054
585,Oval,0.25277507305145264,0.2743610143661499,0.12054155021905899,0.3523223400115967
586,Square,0.20147578418254852,0.009874348528683186,0.1442723423242569,0.6443775296211243
587,Oval,0.5132405161857605,0.21843783557415009,0.18013212084770203,0.0881895050406456
588,Rectangle,0.2540881335735321,0.47074031829833984,0.10139533132314682,0.17377619445323944
589,Rectangle,0.1078282967209816,0.4113735258579254,0.15754728019237518,0.3232508599758148
590,Rectangle,0.24173474311828613,0.06268985569477081,0.18031629920005798,0.5152591466903687
591,Square,0.12543170154094696,0.03440650925040245,0.17551705241203308,0.664644718170166
592,Round,0.13537077605724335,0.07970349490642548,0.47710227966308594,0.3078234791755676
593,Rectangle,0.15276101231575012,0.5498928427696228,0.1563413441181183,0.1410047709941864
594,Round,0.19565442204475403,0.2162504941225052,0.4244614541530609,0.16363361477851868
595,Oval,0.44114118814468384,0.012587669305503368,0.35744237899780273,0.18882879614830017
596,Oval,0.2860502302646637,0.5492929220199585,0.0808284729719162,0.08382834494113922
597,Square,0.33188509941101074,0.26079416275024414,0.1859685778617859,0.22135214507579803
598,Square,0.4257071614265442,0.02595142088830471,0.14266641438007355,0.4056750237941742
599,Oval,0.5837684273719788,0.1609942764043808,0.17359913885593414,0.08163813501596451
600,Square,0.25071078538894653,0.12385936081409454,0.25864189863204956,0.3667879104614258
601,Oval,0.48047518730163574,0.009622502140700817,0.2540057599544525,0.25589656829833984
602,Square,0.2581731379032135,0.0879225879907608,0.2836216390132904,0.3702826499938965
603,Oval,0.4484473764896393,0.19263802468776703,0.22885704040527344,0.13005757331848145
604,Oval,0.20030145347118378,0.030688364058732986,0.13028867542743683,0.6387215256690979
605,Oval,0.19297157227993011,0.6923710703849792,0.042509131133556366,0.07214820384979248
606,Round,0.43775051832199097,0.006966369692236185,0.5129908323287964,0.04229232296347618
607,Round,0.45902618765830994,0.252491295337677,0.24324794113636017,0.045234523713588715
608,Square,0.3231038451194763,0.2689361572265625,0.136689230799675,0.2712707817554474
609,Rectangle,0.11772751808166504,0.5661386847496033,0.08630020916461945,0.22983352839946747
610,Square,0.4704047739505768,0.1742631196975708,0.21657021343708038,0.13876190781593323
611,Rectangle,0.19236481189727783,0.29990047216415405,0.19289126992225647,0.31484341621398926
612,Square,0.23868703842163086,0.019946429878473282,0.18340565264225006,0.5579609274864197
613,Rectangle,0.23585717380046844,0.6526039242744446,0.028007175773382187,0.08353172987699509
614,Rectangle,0.31226736307144165,0.11158818006515503,0.28787046670913696,0.28827399015426636
