gender,face_shape,file,face_width_ratio,jaw_width_ratio,face_height_ratio,midface_ratio
men,Round,2_ (141).jpg,1.4550772647978576,1.4208177726339628,1.8749258221463745,0.7616888942812466
men,Round,2_ (143).jpg,1.5592411815785985,1.463420280025243,1.7943943124379003,1.083451534985183
men,Round,2_ (144).jpg,1.5907189381947684,1.4855873672572595,1.9692709435978504,0.7700061918272623
men,Round,2_ (145).jpg,1.4487794648310912,1.3537593434069408,1.342001810032866,1.2449316414439568
men,Round,2_ (147).jpg,1.5335987008734813,1.511391427587178,1.6242547079713903,0.757604446292008
men,Round,2_ (148).jpg,1.5084782320632282,1.5084782320632282,1.6973243827959643,0.9067886330341818
men,Round,2_ (15).jpg,1.560551537411511,1.5459328112439863,1.6964615089580273,0.6669921080659217
men,Round,2_ (150).jpg,1.5741830027669192,1.5185185185185186,1.8892519622010147,0.8155071447352175
men,Round,2_ (151).jpg,1.5455606348366093,1.5053047436582776,2.260440010505895,0.7555924042138314
men,Round,2_ (152).jpg,1.573564297617864,1.552362288411283,2.4027524042899238,0.7613914769237147
men,Round,2_ (154).jpg,1.5355350925018187,1.5355350925018187,1.8046225191292011,0.7727570545433634
men,Round,2_ (155).jpg,1.499387394720459,1.4815481322375657,2.391167635948587,0.6598680395868046
men,Round,2_ (156).jpg,1.4842215574615925,1.4065588890724483,1.339098272399214,0.8992003317520896
men,Round,2_ (157).jpg,1.59691069330011,1.6448238642950364,2.052075742141393,0.7807787039970959
men,Round,2_ (159).jpg,1.5377411073474643,1.5173084620793662,1.800460042845663,0.8049086805873574
men,Round,2_ (160).jpg,1.565368350208234,1.4784207074712439,1.870070710226658,0.9334099646147856
men,Round,2_ (161).jpg,1.5747063813241142,1.349578322650966,3.09993854586384,0.8042523510849093
men,Round,2_ (162).jpg,1.701448851677199,1.6235406938716797,1.0829947638874002,1.0382844899549086
men,Round,2_ (163).jpg,1.4881149967940395,1.4881149967940395,2.3161178772541624,0.7650762687011535
men,Round,2_ (164).jpg,1.5811799514956237,1.5811799514956237,1.793645770364055,0.7698866214164691
men,Round,2_ (165).jpg,1.560726755629851,1.5429759391915223,1.8661063584845505,0.7891214064941453
men,Round,2_ (166).jpg,1.576682817005659,1.540205390655213,2.8361774343338233,0.7178679118499104
men,Round,2_ (167).jpg,1.6196210710512209,1.6361434891968918,2.3108141571674508,0.6098780365878043
men,Round,2_ (168).jpg,1.647959966179414,1.6164500776793882,1.8210300354917708,0.8438496680160495
men,Round,2_ (169).jpg,1.5966807968869712,1.5661513939205383,1.9712134777635726,0.8003236207582782
men,Round,2_ (17).jpg,1.5537114339214495,1.5423547296026432,1.6084148420499682,0.9756256160569498
men,Round,2_ (171).jpg,1.5781035957452572,1.5942533787376578,1.870901914212164,0.8088972251233049
men,Round,2_ (172).jpg,1.588300542360465,1.5689290811054724,1.9596336224984072,0.8052371894333411
men,Round,2_ (173).jpg,1.5695290192074225,1.5975779247105766,1.8411175876073587,0.7433034373659252
men,Round,2_ (174).jpg,1.5393228151530474,1.4388059534950282,1.1070332209356797,0.9720354629212201
men,Round,2_ (175).jpg,1.6137373394309371,1.5738624709511737,2.1452734538538354,0.9114859019337014
men,Round,2_ (177).jpg,1.6,1.6,1.93362066830309,0.7838154946660846
men,Round,2_ (179).jpg,1.5994819603348032,1.5679807192410253,1.8519811700294488,0.8355166300729756
men,Round,2_ (18).jpg,1.562405552701062,1.5771986417555512,1.809665407993668,0.7578418860978353
men,Round,2_ (180).jpg,1.5701925318749812,1.501131072029636,1.7172625966019506,1.0240370194070434
men,Round,2_ (181).jpg,1.7123125536723283,1.736845403245598,1.6142496227935383,0.7986293096636741
men,Round,2_ (182).jpg,1.533917958764628,1.5483569064992369,2.081498704659949,0.700101155066711
men,Round,2_ (184).jpg,1.6130710879316716,1.5722934134097841,1.898002806756255,0.777477882729892
men,Round,2_ (186).jpg,1.5926046856686544,1.5756928707469091,1.8632319334485306,0.8547969142234856
men,Round,2_ (188).jpg,1.650194846839396,1.650194846839396,1.8775432925032818,0.7448328932424436
men,Round,2_ (189).jpg,1.4827586206896552,1.4655172413793103,1.7587052041896498,0.6170212765957447
men,Round,2_ (19).jpg,1.4822201030787072,1.40546162007213,1.3455788646908484,0.8027103409092939
men,Round,2_ (191).jpg,1.629552212881739,1.5986555232023203,1.9235384061671343,0.7936713070889863
men,Round,2_ (192).jpg,1.5368066709990895,1.5201996006901746,2.484422457796874,0.7284627479478193
men,Round,2_ (193).jpg,1.5688056810333584,1.5574524822231548,1.7504701042741824,0.7621818800148723
men,Round,2_ (195).jpg,1.5774067898758906,1.5216189289797462,1.8591355703020367,0.8565734378385501
men,Round,2_ (196).jpg,1.5160773045635323,1.5009908285930949,2.075485370761547,0.6670583289033217
men,Round,2_ (197).jpg,1.5266409694303316,1.4995833472935374,1.9584549000645812,0.8379104418906842
men,Round,2_ (198).jpg,1.5856988835794732,1.5463481013898535,2.0997433017122598,0.7620451353167725
men,Round,2_ (199).jpg,1.5995712921230085,1.5986201184727535,2.032166658380564,0.6415913501679726
men,Round,2_ (2).jpg,1.6720639968564261,1.596392911550953,2.040865221286294,0.6939149725702857
men,Round,2_ (20).jpg,1.5534106197698032,1.4612778717349741,1.5080480052100298,0.8824613962189889
men,Round,2_ (200).jpg,1.554121654712738,1.5366885711509288,1.8165254487296216,0.8593013302297541
men,Round,2_ (201).jpg,1.5760448245257548,1.5252988144266066,1.7963521655884946,0.894427190999916
men,Round,2_ (202).jpg,1.3993712757545096,1.3419292412079875,1.5274363238332547,0.8529926372303219
men,Round,2_ (203).jpg,1.6824538046432573,1.5823554737625791,1.8914747413039654,0.7388233026992752
men,Round,2_ (204).jpg,1.7071593088714077,1.5934937633408786,1.9214627499878116,0.713477241231741
men,Round,2_ (205).jpg,1.4664619951437228,1.4364320787675968,1.0824154264907295,0.6774655250064422
men,Round,2_ (206).jpg,1.6668257335517618,1.6466623048469609,1.6519232201829508,0.6017333249075644
men,Round,2_ (207).jpg,1.695452852528357,1.62285118093168,1.8172677015727121,0.6670488201326549
men,Round,2_ (208).jpg,1.4987416105167493,1.3901608431441739,1.9407497092521395,0.6356142893782978
men,Round,2_ (209).jpg,1.6804761230080003,1.6004999218994045,1.7801123560045304,0.7428571428571429
men,Round,2_ (21).jpg,1.469878810601241,1.4096601744727306,2.4939309139147916,0.592390450477518
men,Round,2_ (210).jpg,1.517071010846113,1.430081661475808,2.010793717025348,0.7066472727781021
men,Round,2_ (211).jpg,1.6476358726279092,1.5548944697217792,1.927863019779123,0.7534541801775082
men,Round,2_ (212).jpg,1.728927854526182,1.728927854526182,1.7382798818622351,0.6584233848725137
men,Round,2_ (213).jpg,1.67897270476312,1.5414838980281063,1.8750859892727532,0.4314273122464168
men,Round,2_ (214).jpg,1.548360846862604,1.495410752323448,1.8989448799757713,0.663949096216618
men,Round,2_ (215).jpg,1.7717440342997979,1.7198389906750438,1.1642098674142114,0.7191291792202814
men,Round,2_ (216).jpg,1.5433751716336586,1.4447135466361178,2.670160629150825,0.6944032299012796
men,Round,2_ (217).jpg,1.6785710460472394,1.6003182174326172,1.491481542605663,0.7023730787630803
men,Round,2_ (218).jpg,1.5887185446439573,1.52173346719939,1.5898039468604084,0.7531552926282512
men,Round,2_ (219).jpg,1.696842576763981,1.6513256162931451,1.484755369799284,0.6583407962771305
men,Round,2_ (22).jpg,1.5437274875682965,1.4222948485117817,3.1110303805416772,0.6847264806062467
men,Round,2_ (220).jpg,1.589909970032028,1.5,2.0994439601440313,0.6594204427121747
men,Round,2_ (221).jpg,1.6209882827611413,1.5676305886221074,2.014678083525816,0.6706282636761123
men,Round,2_ (222).jpg,1.5736520148433104,1.4442301942131237,1.5025571555798893,0.9084369719241742
men,Round,2_ (223).jpg,1.7690214299684581,1.6773596090067027,1.4616893415455574,0.7063843834690754
men,Round,2_ (224).jpg,1.4880629053205656,1.4347817695087464,2.32200769706367,0.8794839386587101
men,Round,2_ (225).jpg,1.7173633745418042,1.6612060607686754,1.704545196954222,0.6803674976999421
men,Round,2_ (226).jpg,1.6574792816384687,1.5507082680493727,2.055850027851393,0.8789531924182875
men,Round,2_ (227).jpg,1.6072304300169327,1.5865816648727364,1.9569725034630263,0.568676811726461
men,Round,2_ (229).jpg,1.65289911116744,1.5216984056428031,1.8915153154757287,0.6939297237750099
men,Round,2_ (23).jpg,1.4121647758389482,1.300334032809247,2.1986025122066777,0.9467452300446224
men,Round,2_ (230).jpg,1.5384930639897323,1.471117477647211,1.2693893439096116,0.9986876634765887
men,Round,2_ (232).jpg,1.6937847981349075,1.615220258816239,1.905930261704645,0.7446217418673313
men,Round,2_ (233).jpg,1.5372974374039539,1.4087016891114308,1.6724247854315568,1.0029158359041903
men,Square,3_ (1).jpg,1.4136874326992552,1.3746962590998293,2.3812345740728063,0.8078114529750633
men,Square,3_ (100).jpg,1.5402151712415468,1.5212605222782638,1.8696578398081838,0.905091773335826
men,Square,3_ (101).jpg,1.5922306855341906,1.5559655783038475,2.1211076052204865,0.7336364893094126
men,Square,3_ (102).jpg,1.5103419683329296,1.4699545392138047,1.8167850831392711,0.7502248442201308
men,Square,3_ (103).jpg,1.2494876998974906,1.219056012238818,2.202105422699587,0.8109629216502465
men,Square,3_ (105).jpg,1.5728003650194424,1.5728003650194424,1.8582197272308965,0.8938865415539441
men,Square,3_ (107).jpg,1.528482223170974,1.4861806456991302,1.8570083204069934,0.8938207310877204
men,Square,3_ (109).jpg,1.5480283435962403,1.5253865489479514,1.8666912124061192,1.0
men,Square,3_ (11).jpg,1.5162932760997456,1.4617633655117155,2.0,0.6940191580115361
men,Square,3_ (110).jpg,1.6000184910174111,1.5480470613460082,1.4629547793389008,0.997630328422983
men,Square,3_ (111).jpg,1.5036889081222793,1.5561957307339493,2.160460605449873,0.8086075400626399
men,Square,3_ (112).jpg,1.2886129775164503,1.2898995180551676,2.497695214776944,0.7967983394008424
men,Square,3_ (114).jpg,1.5737121627890436,1.5728003650194424,1.8582197272308965,0.8938865415539441
men,Square,3_ (116).jpg,1.5975779247105766,1.5975779247105766,1.8621349990469185,0.8545976121261312
men,Square,3_ (117).jpg,1.679208887920257,1.5305192812853639,1.2814289234432437,0.5912446199104613
men,Square,3_ (119).jpg,1.6103874190656666,1.5907997286974986,1.9009484869965816,0.8323001217851003
men,Square,3_ (12).jpg,2.136531497399053,2.136531497399053,3.396508417485788,0.7714047653770646
men,Square,3_ (120).jpg,1.4108245401642778,1.2801658855861946,1.1237406288776899,0.7572026266959265
men,Square,3_ (121).jpg,1.311343645057052,1.2494739124786844,2.8394872510476556,0.8995028801009501
men,Square,3_ (123).jpg,1.5477524108703462,1.4747709279955488,1.9330844305982862,1.0284632810918786
men,Square,3_ (124).jpg,1.6261449517717452,1.5983069645216552,1.4432496084580833,0.4909175083453431
men,Square,3_ (125).jpg,1.4706941138355685,1.4060792379981335,2.861920375428729,0.6875
men,Square,3_ (126).jpg,1.8315146185077398,1.7213993118225057,1.2495066017706562,0.8119908499861411
men,Square,3_ (128).jpg,1.5217942980624062,1.5010106358526603,1.8762632948158253,0.8545976121261312
men,Square,3_ (129).jpg,1.5906124848381762,1.5307740626131707,1.626995815795291,0.896631621194153
men,Square,3_ (13).jpg,1.5779323930547535,1.5623093000542114,2.00365787051937,0.656380422591533
men,Square,3_ (131).jpg,1.6058959676945141,1.5421726831072664,1.9391967975500033,0.7830756969602692
men,Square,3_ (132).jpg,1.5623938438808829,1.541595428272737,2.148918554344543,0.6089528137809732
men,Square,3_ (133).jpg,1.597735570894462,1.5309804892520593,2.076116898114598,0.6719840027857805
men,Square,3_ (134).jpg,1.5759504123469126,1.5759504123469126,2.149775555028677,0.599913290810344
men,Square,3_ (135).jpg,1.6291397204870615,1.6289002408982693,1.7443947012824128,0.6511528238439882
men,Square,3_ (136).jpg,1.5294869062900123,1.423625339057327,1.1308643321971004,1.0578258992801097
men,Square,3_ (137).jpg,1.5947897196362244,1.55961584925963,2.2020060345410415,0.7296776420729572
men,Square,3_ (138).jpg,1.545351444044158,1.469840634067869,1.4696063902935212,0.8847317126775849
men,Square,3_ (139).jpg,1.585017965473009,1.5670603617242354,1.6230802390646466,0.6768462921017061
men,Square,3_ (14).jpg,1.3044098374021111,1.1620520485346815,1.7997538775156228,0.9425282108151654
men,Square,3_ (141).jpg,1.5756495685913368,1.5907265111080755,1.9240812334900586,0.6427546710077859
men,Square,3_ (142).jpg,1.5768646138267186,1.576135933282343,2.6111698386889803,0.6132852482890142
men,Square,3_ (143).jpg,1.6131100963686689,1.600347184554374,1.7834112132527247,0.7209403422122362
men,Square,3_ (144).jpg,1.5485943602817385,1.537849873851326,2.1781131433828276,0.6672784279026811
men,Square,3_ (145).jpg,1.57674974171408,1.5457142463924478,1.8647265322538955,0.705750870483161
men,Square,3_ (147).jpg,1.5575230347243207,1.5575230347243207,1.9419486373656638,0.6744186046511628
men,Square,3_ (148).jpg,1.4348236341829488,1.3405793616608574,3.320163782779998,0.5802013989696481
men,Square,3_ (15).jpg,1.5969311767179655,1.6123273168957875,1.9713053946116108,0.7226757737551486
men,Square,3_ (150).jpg,1.6118249031472858,1.5528782772046252,1.5535465171884504,0.8584561671005696
men,Square,3_ (151).jpg,1.5926589402631062,1.5525181158363337,2.760547952852839,0.75
men,Square,3_ (153).jpg,1.52,1.48,1.906853137734757,0.724235519473577
men,Square,3_ (155).jpg,1.5607211012059037,1.5607211012059037,1.9091122708242931,0.7116667063480028
men,Square,3_ (157).jpg,1.5749657290186871,1.5624864180751028,1.9459250252313567,0.71357558858213
men,Square,3_ (158).jpg,1.5995517807712594,1.5567619736934186,2.02751494864502,0.6956416382839782
men,Square,3_ (159).jpg,1.6070730723887965,1.5117976371827722,1.4166163055395733,0.9990644002317736
men,Square,3_ (160).jpg,1.5255829155436578,1.4927496623512522,1.9007532037706214,0.69065812374841
men,Square,3_ (161).jpg,1.5278941383492,1.509474127846372,2.261833995196377,0.6979889770617042
men,Square,3_ (163).jpg,1.5580954264489733,1.5710072262550276,1.8828203773447192,0.6901578819809829
men,Square,3_ (165).jpg,1.5637420683086924,1.5637420683086924,1.927358488657897,0.6670369342134949
men,Square,3_ (166).jpg,1.6039320012920384,1.584735908710304,2.018508663394658,0.6818181818181818
men,Square,3_ (168).jpg,1.5817077101310109,1.5608412827049654,1.9621569702777595,0.6268138373172008
men,Square,3_ (169).jpg,1.555996410192593,1.4648370555974148,1.1944085553034887,0.7544738360147217
men,Square,3_ (17).jpg,1.5348701564452463,1.483159528800453,1.5353542662684956,1.1450111254873325
men,Square,3_ (170).jpg,1.5980164572914275,1.5980164572914275,2.173423080196902,0.6460290853945394
men,Square,3_ (171).jpg,1.5518765901210783,1.5343515795566425,1.931055343580365,0.6810292981784084
men,Square,3_ (172).jpg,1.6080496742293977,1.587426650792883,1.9817172010996171,0.6653545139348519
men,Square,3_ (173).jpg,1.6728781357085185,1.615543721386594,1.9804030658283502,0.682020745554754
men,Square,3_ (174).jpg,1.657220774987732,1.6112872645166552,2.1405068177880953,0.5644662739093053
men,Square,3_ (176).jpg,1.5846236235995446,1.584735908710304,1.905321261708976,0.6816421605988245
men,Square,3_ (177).jpg,1.4190060869356351,1.418865361384941,1.6391769149382422,0.6664096137684788
men,Square,3_ (179).jpg,1.5885076019283266,1.5588928952380048,1.8825827065653247,0.7171017190363163
men,Square,3_ (18).jpg,1.6004135232876415,1.5964878737684045,2.910776248444927,0.6753509392239765
men,Square,3_ (181).jpg,1.5908411074788098,1.5985372660460029,1.8860901079666736,0.700838471783003
men,Square,3_ (182).jpg,1.588612096855815,1.5351732008984382,1.749767188692939,0.7888203655210567
men,Square,3_ (183).jpg,1.672826084038032,1.5637420683086924,1.315263226647769,0.8498365855987975
men,Square,3_ (184).jpg,1.6460035081393178,1.5206460551892704,1.7709391848760037,0.7544738360147218
men,Square,3_ (185).jpg,1.538961388209127,1.5545150548178348,2.062662865557029,0.5976377861039033
men,Square,3_ (187).jpg,1.614859807577203,1.567710156097471,2.023613736415961,0.7312588566830139
men,Square,3_ (189).jpg,1.603884568856861,1.5661513939205385,2.0003559668978976,0.6173880054700812
men,Square,3_ (19).jpg,1.5590981059824671,1.5083531536318753,1.7794861438751184,0.86761882813781
men,Square,3_ (190).jpg,1.6210968555020153,1.5455742081099972,1.288532782546149,0.8456488344576089
men,Square,3_ (191).jpg,1.4002407497653289,1.3562652721101034,2.132698065166535,0.7497345602465085
men,Square,3_ (192).jpg,1.5775276647428915,1.5211919652169699,1.9163212790642197,0.6783738517974788
men,Square,3_ (193).jpg,1.5344521737491992,1.4759641780739485,1.8978603864966606,0.6340761155999199
men,Square,3_ (194).jpg,1.5071855366560785,1.4745181948274406,2.077763046522706,0.7253507725744863
men,Square,3_ (195).jpg,1.6613686170087858,1.5807274501292408,1.8065236160765372,0.7501505613803722
men,Square,3_ (196).jpg,1.5567696717134236,1.499660102871166,1.827881309485402,0.7645589224433775
men,Square,3_ (197).jpg,1.5394736842105263,1.513157894736842,1.8421522550397191,0.7543859649122807
men,Square,3_ (199).jpg,1.5436313457458029,1.521894402016273,1.848976623909993,0.7340252743933793
men,Square,3_ (2).jpg,1.5206906325745548,1.5191183588632238,1.9671007330885844,0.7256029966823517
men,Square,3_ (20).jpg,1.636194220368722,1.6546715298747132,1.8364201216458405,0.62084409822189
men,Square,3_ (200).jpg,1.4471609931195826,1.4091137801917293,2.073801184812796,0.6472314361173594
men,Square,3_ (201).jpg,1.528482223170974,1.4999149809273198,1.8855760015931802,0.6606089674246689
men,Square,3_ (202).jpg,1.5532134947766671,1.492669541727767,1.956429637503823,0.8150554292176057
men,Square,3_ (203).jpg,1.7751282715043057,1.656656774382423,1.0809899749038827,0.9428808992889306
men,Square,3_ (204).jpg,1.5385871294618239,1.5087691300336665,2.2305583247547043,0.7241379310344828
men,Square,3_ (205).jpg,1.4799619634573302,1.4366710778486007,2.1999639604219885,0.6909499002864697
men,Square,3_ (207).jpg,1.53976435717813,1.5396825396825398,1.9047619047619047,0.6664427007031718
men,Square,3_ (208).jpg,1.5145791124800607,1.4854492184956285,1.8731954717030468,0.7347264857411617
men,Square,3_ (209).jpg,1.7100267589045726,1.6810453538588321,1.6246344854322694,0.7185378530025048
men,Square,3_ (210).jpg,1.530837607384657,1.5100275430212406,1.8373722321294887,0.6837700172310047
men,Square,3_ (211).jpg,1.4922104098420201,1.415551513062474,1.3397169319088125,0.5917745424289702
men,Square,3_ (212).jpg,1.5598991984502335,1.525394790961567,1.9322825687239815,0.6861611477069858
men,Square,3_ (213).jpg,1.64295418968021,1.5892857142857142,1.8036598281023515,0.6901045890960317
men,Square,3_ (214).jpg,1.4697988562815718,1.3964969902988704,1.2708940991675024,0.9412913532826624
men,Square,3_ (216).jpg,1.4914675187830957,1.4301301833850333,1.8151423652644407,0.7994590107886521
men,Square,3_ (218).jpg,1.5398697128013623,1.453716439467968,1.8287490908399249,0.7508713417767299
men,Square,3_ (22).jpg,1.5869305668028488,1.6208111963977743,1.9421775496691736,0.7520974968600271
men,Square,3_ (23).jpg,1.5084648766459912,1.4063802147587434,1.7468150973179954,0.8879535677396304
men,Square,3_ (24).jpg,1.4528869611193747,1.36720731980255,1.909298171542755,0.5887044546915183
men,Square,3_ (25).jpg,1.5661513939205385,1.5867969398451356,1.8306870552717696,0.733034143675444
men,Square,3_ (26).jpg,1.6501758123356407,1.4823639482281938,3.859562394603685,0.886547959240823
men,Square,3_ (27).jpg,1.6301602719471817,1.5581444186479583,1.8216233371313972,0.7105961349347766
men,Square,3_ (28).jpg,1.5373858843961898,1.5223880597014925,1.8508064506344142,0.6921797123283554
men,Square,3_ (29).jpg,1.6158424259692312,1.5773920503392214,2.346232659458071,0.6546897268680963
men,Square,3_ (3).jpg,1.688889870088808,1.6385457621821555,1.3697596908721819,0.7362500800672005
men,Square,3_ (30).jpg,1.525517887866074,1.5085697932241782,2.305333984531431,0.6441982491919072
men,Square,3_ (32).jpg,1.527858734244568,1.4919219498076703,1.8217259721946208,0.6708693636039278
men,Square,3_ (33).jpg,1.516780337150088,1.39511238651409,1.2770639689028997,0.70316255393463
men,Square,3_ (34).jpg,1.638479595422349,1.5959507584914427,1.4716014609018662,0.8490154172508824
men,Square,3_ (35).jpg,1.491621722623173,1.3560381314555667,1.263479461833077,0.5919690451597537
men,Square,3_ (36).jpg,1.3852434256470358,1.2656550453027149,1.0596270845401665,0.9705508291259651
women,Oval,oval (1).jpg,1.506991368748207,1.4285422137836825,2.498079819399202,0.6502948046764973
women,Oval,oval (10).jpg,1.5684647567857146,1.499498616539075,1.9735533275604291,0.7837179675764616
women,Oval,oval (100).jpg,1.564842540935658,1.4904860638615023,1.8992375361302094,0.6853548099932812
women,Oval,oval (101).jpg,1.5433416573400534,1.4203917662841918,1.7630749367413208,0.8125605507979183
women,Oval,oval (102).jpg,1.5129412652791743,1.467889545478449,1.7524056800764836,0.7859793752222513
women,Oval,oval (104).jpg,1.5407805522215992,1.4645066180820727,1.825178713284459,0.695573851234636
women,Oval,oval (107).jpg,1.570459984476949,1.4976540880843485,1.9234988361968455,0.7043748709805701
women,Oval,oval (11).jpg,1.4816460312302528,1.4095227897322247,1.8604446785913173,0.6964207855776843
women,Oval,oval (110).jpg,1.5267086873593123,1.445986138387488,1.878470025056694,0.827817048078111
women,Oval,oval (111).jpg,1.5337369374467678,1.4067262704030532,1.8049915437355841,0.7001896076961324
women,Oval,oval (112).jpg,1.5449034934660841,1.4433012702485337,1.8743039945317106,0.7949779395890488
women,Oval,oval (113).jpg,1.5604039830279435,1.5349082245482135,2.0127184061258387,0.6824278232900657
women,Oval,oval (114).jpg,1.555761880606804,1.4837134579134688,1.8381783007873416,0.8234540585961709
women,Oval,oval (115).jpg,1.4494482214054707,1.4142711257756768,1.774077103322855,0.8024971599014095
women,Oval,oval (116).jpg,1.602871244597106,1.5069972315160343,2.05714597256848,0.8452083844121568
women,Oval,oval (118).jpg,1.5465553412251845,1.4302798252730191,1.790848679830554,0.8276427795731046
women,Oval,oval (119).jpg,1.6120508753528016,1.4927942235123166,1.806166539254455,0.8154590240867777
women,Oval,oval (12).jpg,1.575862871321466,1.4634880816457636,1.8131723864227092,0.875527411970561
women,Oval,oval (122).jpg,1.4878752105263024,1.4496009487720491,1.7913056035045454,0.8912752000231804
women,Oval,oval (123).jpg,1.626139377680092,1.5702580990939923,1.7368108683119095,0.7364461563321997
women,Oval,oval (124).jpg,1.4538576006875377,1.4472287842100688,1.8925461075574275,0.5355939505865195
women,Oval,oval (125).jpg,1.437551123565139,1.3427817070128643,1.180480526401608,0.766413504265685
women,Oval,oval (126).jpg,1.3746820562289264,1.1483275875017749,1.3876487045235604,0.9817688392072217
women,Oval,oval (127).jpg,1.526410359924865,1.447576308677316,1.7698085949250044,0.876349300509419
women,Oval,oval (129).jpg,1.5798772449832332,1.4351763082239255,1.7400654899783945,0.8895923678407155
women,Oval,oval (130).jpg,1.547564447167326,1.4221147891866575,1.7527139415646091,0.9238273455152263
women,Oval,oval (132).jpg,1.547733196251481,1.4812547775599971,1.8346256993482535,0.7125609730776711
women,Oval,oval (133).jpg,1.56465527497878,1.4705659233719819,1.873122544053478,0.7980222296931329
women,Oval,oval (137).jpg,1.4306826398267234,1.3229203737155426,1.7085985600136284,0.8496246874974771
women,Oval,oval (138).jpg,1.560703862078122,1.4514867617645486,1.8852137041122803,0.7832397977439011
women,Oval,oval (139).jpg,1.5120286630102504,1.4192996212858524,1.7468027528352257,0.8349158139107368
women,Oval,oval (14).jpg,1.5815503170996361,1.4796555447040542,1.8982991921741024,0.9222233920717204
women,Oval,oval (146).jpg,1.5647739585773732,1.4692455462700758,1.7033907405958537,0.7845758951356515
women,Oval,oval (147).jpg,1.5854146779810105,1.4853732952710061,1.763938610812196,0.7752141880443505
women,Oval,oval (149).jpg,1.4361111742836457,1.4139147929947342,1.9572025163268876,0.7857440359215477
women,Oval,oval (151).jpg,1.644857461651438,1.539141407582154,1.759560317220771,0.8789067437562323
women,Oval,oval (153).jpg,1.6108549019045506,1.534224304131119,1.8527897548800607,0.8150797022124245
women,Oval,oval (154).jpg,1.5581514226248172,1.48650768655935,1.8352531591622476,0.642264965729984
women,Oval,oval (155).jpg,1.5444763307743012,1.4698090072661838,2.0,0.7509669402670962
women,Oval,oval (156).jpg,1.4535668140276947,1.3126804290679415,1.6798809731650177,0.9468641529479987
women,Oval,oval (157).jpg,1.5721328486097823,1.3928094759294491,1.8626552542785335,0.9861138086383696
women,Oval,oval (158).jpg,1.5327720782629226,1.4032801295362303,1.4840698819914602,0.9631383715866806
women,Oval,oval (165).jpg,1.5400234916873203,1.4387375960567539,1.904592975606698,0.7817897152369215
women,Oval,oval (167).jpg,1.6046298984910832,1.5246288006328585,1.480502507767893,0.8171404549974481
women,Oval,oval (168).jpg,1.6222344854795252,1.5453215405073708,1.2561463619815751,0.5187830013301667
women,Oval,oval (169).jpg,1.4667087536048984,1.372627020815052,1.8888643789259485,0.8925604042302463
women,Oval,oval (171).jpg,1.5434830822182999,1.4570492345041517,1.780030028083317,0.755191373904186
women,Oval,oval (172).jpg,1.5483337281036507,1.4515747282949263,1.8784556255661395,0.7832647378983919
women,Oval,oval (174).jpg,1.4857677734529282,1.4049553912686952,1.7108146016680765,0.8317295435997988
women,Oval,oval (175).jpg,1.5978451142550412,1.4870610602768743,1.8107893245712166,0.838317854698119
women,Oval,oval (176).jpg,1.5624620879868325,1.4190840479195515,1.78681096082997,0.840718470815178
women,Oval,oval (177).jpg,1.519467469942363,1.4021245106747917,1.754385802277471,0.8730177169151926
women,Oval,oval (179).jpg,1.5503830224435584,1.4529685279452937,1.8388663013835307,0.7939759089313349
women,Oval,oval (18).jpg,1.5206227599183342,1.433466319127657,1.806187123917537,0.7808872205153324
women,Oval,oval (180).jpg,1.5460961567641067,1.422837935601594,1.875662264388909,0.743602610693442
women,Oval,oval (182).jpg,1.4971194167609694,1.397527048229768,1.7220529005146208,0.8113444010307169
women,Oval,oval (183).jpg,1.5594565397586964,1.4390226876653636,1.7073670926542124,0.8018730394102833
women,Oval,oval (184).jpg,1.560961788525752,1.4985376550264853,1.755940847016687,0.7561187316602149
women,Oval,oval (185).jpg,1.531178264772563,1.445650392439149,1.8778066251272594,0.802223457811362
women,Oval,oval (188).jpg,1.5606366461033154,1.420330632731527,1.739379437912371,0.786603816562029
women,Oval,oval (189).jpg,1.570001585150654,1.4679748724839754,1.8430989052844218,0.8278646596857633
women,Oval,oval (190).jpg,1.5440930303629843,1.5234603336112615,1.8549932868437464,0.7288916203413192
women,Oval,oval (191).jpg,1.4565450737788774,1.3465872689626028,1.836646462341428,0.7135400975620166
women,Oval,oval (194).jpg,1.499752069041175,1.4245286125437429,1.8279712697484949,0.7483209094176962
women,Oval,oval (199).jpg,1.5348571803639877,1.4521550501520364,1.8965996837498575,0.7114645989131934
women,Oval,oval (202).jpg,1.568430867018175,1.4735618804056432,1.860210079120511,0.7940353876740956
women,Oval,oval (203).jpg,1.5237212402258515,1.4621800716225135,1.6985743041086148,0.784636057105464
women,Oval,oval (208).jpg,1.5775447953834032,1.4885213981048413,2.245649517880508,0.915913179348621
women,Oval,oval (209).jpg,1.5302331362527597,1.4350507967141515,1.7732131741673034,0.931576824934648
women,Oval,oval (21).jpg,1.3971362207663083,1.323611108589682,1.5147772684491871,0.5709531732003299
women,Oval,oval (212).jpg,1.4586415976759561,1.3442821980645943,1.7865535455003372,0.8576828192269899
women,Oval,oval (213).jpg,1.503612089293144,1.4027175190879184,1.8751511354613306,0.7440653318043247
women,Oval,oval (214).jpg,1.476328994203277,1.4093269823077579,1.7934661626426975,0.7226757737551487
women,Oval,oval (215).jpg,1.480698170183727,1.3734679061022113,1.8299790824914024,0.795064001906478
